gotu	covered_length	total_length	coverage_ratio	strain
G000958505	2864	2960886	0.0009672780377224926	Lactobacillus paracasei NRIC 1917 NRIC1917
G000372965	2854	6112094	0.0004669430803911065	Hoeflea sp. 108 ASM37296v1
G000725025	2854	1862817	0.0015320882298153818	Oenococcus oeni OM22
G000725175	2851	2212545	0.001288561362593755	Gilliamella apicola SCGC AB-598-I20
G000739995	2842	3505986	0.0008106136191074351	Comamonas granuli NBRC 101663
G000244995	2840	5600627	0.0005070860816119338	Burkholderiales bacterium JOSHI_001 ASM24499v1
G000420465	2838	3391683	0.0008367527271858838	Desulfovibrio desulfuricans subsp. desulfuricans DSM 642
G001313205	2835	2595250	0.0010923803101820634	Lactobacillus kimchicus JCM 15530 ASM131320v1
G000967245	2834	1810599	0.0015652278610559268	Lactobacillus mellis Hon2
G900129735	2834	3784167	0.0007489098657643809	Fibrobacter sp. UWCM IMG-taxon 2700988689 annotated assembly
G000223155	2830	2866283	0.0009873414453492554	Bacillus coagulans XZL4
G000015885	2829	2274482	0.0012437996871375548	Actinobacillus pleuropneumoniae serovar 5b str. L20
G000435055	2828	1979254	0.0014288211619125186	Clostridium sp. CAG:138 MGS138
G001865835	2821	4065010	0.0006939712325430933	Myroides sp. ZB35 ASM186583v1
G001295775	2820	3858517	0.0007308507387682884	beta proteobacterium AAP99 ASM129577v1
G001269985	2820	5387613	0.0005234228961879778	Pseudoalteromonas sp. '520P1 No. 423' 520P1 No. 423
G000741525	2811	2052470	0.001369569348151252	Bifidobacterium bohemicum DSM 22767 Bifboh
G001590785	2804	4347941	0.0006449029552148937	Bacillus trypoxylicola KCTC 13244
G000312505	2794	1709677	0.0016342268159424266	Fenollaria massiliensis 9401234
G001869945	2793	1901973	0.0014684751045361843	Oenococcus oeni AWRIB887
G001552375	2789	3967067	0.000703038290001152	Cellulomonas iranensis NBRC 101100 = JCM 18110 NBRC 101100
G000381525	2788	2106935	0.0013232491747491024	Peptostreptococcus anaerobius VPI 4330 = DSM 2949
G000174355	2785	4228787	0.0006585812905686667	Pseudogulbenkiania ferrooxidans 2002
G000021705	2781	2169363	0.0012819431326154267	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum) T5A
G000827005	2781	8384669	0.0003316767781769322	Streptomyces albus DSM 41398
G000512895	2773	2943336	0.0009421282517524333	Dehalobacter restrictus DSM 9455 PER-K23
G001440405	2772	8845258	0.00031338825843180607	Bradyrhizobium valentinum LmjM3
G001868055	2769	2014016	0.0013748649464552416	Oenococcus oeni AWRIB118
G000826685	2768	5914311	0.00046801732272787143	Streptomonospora alba YIM 90003
G001643245	2765	4042194	0.0006840344624726077	[Bacillus] aminovorans DSM 4337
G001189575	2764	4759248	0.0005807640198619614	Virgibacillus pantothenticus DSM 26 ASM118957v1
G000519165	2762	2573247	0.0010733520723039802	Prevotella intermedia ATCC 25611 = DSM 20706 ATCC 25611 ASM51916v1
G001295865	2758	4843194	0.0005694589149226729	beta proteobacterium AAP65 ASM129586v1
G001425085	2757	3867359	0.0007128895972677995	Leifsonia sp. Root4 Root4
G000969445	2756	3497719	0.0007879420845413825	Devosia chinhatensis IPL18
G001507325	2748	4036521	0.0006807842694240907	Chryseobacterium greenlandense UMB34
G001433995	2746	2593269	0.0010588951628234479	Lactobacillus kimchicus JCM 15530 ASM143399v1
G001869655	2743	1969703	0.0013925957365145912	Oenococcus oeni AWRIB819
G000215705	2742	4070193	0.00067367812779394	Ramlibacter tataouinensis TTB310
G001552785	2738	1452105	0.0018855385801990903	Atopobium deltae DNF00019
G001441165	2738	3651382	0.0007498530693310094	Acidipropionibacterium acidipropionici CGMCC 1.2230
G000968535	2736	4796711	0.0005703908365544641	Methylomicrobium alcaliphilum 20Z
G001955715	2732	4264855	0.0006405844981834083	Rhodoferax saidenbachensis DSM 22694
G001310595	2731	4329788	0.0006307468171651823	Bacillus sp. JCM 19035 ASM131059v1
G001313185	2730	2744707	0.0009946416867082715	Lactobacillus odoratitofui DSM 19909 = JCM 15043
G000017405	2730	5205777	0.0005244173924468912	Ochrobactrum anthropi ATCC 49188
G000231305	2730	3373426	0.0008092663067160804	Leucobacter chromiiresistens JG 31
G001425785	2726	6865017	0.0003970856882073271	Rhizobacter sp. Root1221 Root1221
G001690515	2726	2520134	0.0010816885133885738	Gilliamella apicola Fer4-1
G001421705	2726	4483623	0.0006079904577168955	Xylophilus sp. Leaf220 Leaf220
G000701625	2720	4255528	0.0006391686296036591	Lachnospiraceae bacterium MC2017 ASM70162v1
G001867535	2718	1983393	0.0013703789415410864	Oenococcus oeni AWRIB130
G000163775	2717	2372614	0.0011451504543090448	Simonsiella muelleri ATCC 29453
G000376145	2709	2628832	0.0010304956726028898	Lactobacillus casei UW4 ASM37614v1
G000767055	2709	2698995	0.0010037069353592727	Corynebacterium doosanense CAU 212 = DSM 45436 CAU 212(T)
G001425835	2707	4798932	0.0005640838419881757	Afipia sp. Root123D2 Root123D2
G000064305	2706	2860382	0.0009460274886361332	Flavobacterium psychrophilum JIP02/86
G900104155	2700	4799342	0.0005625771199468594	Butyrivibrio sp. INlla16 IMG-taxon 2593339137 annotated assembly
G001243045	2700	2542842	0.0010618040759119128	Clostridium sp. mt5 Clostridium niameyense
G000819545	2700	7714110	0.0003500079724038159	Streptomyces nodosus ATCC 14899
G000428925	2692	2862294	0.0009405043646809168	Lactobacillus rossiae DSM 15814 ASM42892v1
G000725035	2692	1834661	0.0014673010436260432	Oenococcus oeni OT25
G000382385	2691	3314235	0.0008119520794391466	Prevotella maculosa DSM 19339 = JCM 15638 DSM 19339
G000007745	2686	2314078	0.001160721462284331	Mannheimia succiniciproducens MBEL55E
G000196675	2684	7303989	0.000367470432937399	Pseudonocardia dioxanivorans CB1190
G001428255	2684	4827303	0.0005560040461516503	Agromyces sp. Soil535 Soil535
G000286075	2682	2062017	0.001300668229214405	Streptococcus ratti FA-1 = DSM 20564 FA-1
G000964095	2681	3015705	0.0008890126852593341	Acinetobacter indicus KM7
G000761485	2678	4953652	0.0005406112500434023	Modestobacter caceresii KNN 45-2b
G000829465	2678	4344717	0.0006163807677231911	Cohnella kolymensis VKM B-2846
G000765165	2677	3850950	0.0006951531440293953	Clostridium sp. HMP27 ASM76516v1
G001484965	2669	3982201	0.000670232366472712	Bacillus shacheensis HNA-14
G001263795	2668	3650535	0.0007308517792597523	Clostridium homopropionicum DSM 5847 ASM126379v1
G000209675	2668	2694139	0.0009902978279888305	Gallibacterium anatis UMN179
G001902585	2667	1370347	0.0019462223801708619	Streptobacillus notomytis KWG24
G000738785	2667	5196578	0.0005132223551729619	Brevibacillus borstelensis cifa_chp40
G000424205	2663	3542160	0.0007518011608735912	Clostridium cadaveris AGR2141
G000204605	2658	7712377	0.00034464082863169164	Streptomyces griseoaurantiacus M045
G900095135	2657	4414963	0.0006018170480703916	Proteiniphilum saccharofermentans isolate M3/6
G900115565	2657	5955155	0.0004461680678336668	Yuhushiella deserti CGMCC 4.5579
G000439065	2654	2564533	0.0010348862736412438	Prevotella intermedia ATCC 25611 = DSM 20706
G900111115	2652	3420562	0.0007753111915527332	Giesbergeria anulus ATCC 35958
G000488855	2645	1544525	0.0017125006069827293	Eubacterium brachy ATCC 33089
G002005365	2642	2688496	0.0009827055721860847	Paenalcaligenes hominis 15S00501
G000314405	2635	1505418	0.0017503444226121914	Campylobacter coli BIGS0020
G000146345	2633	2124844	0.0012391497917023555	Peptoniphilus duerdenii ATCC BAA-1640
G000224415	2633	3466927	0.0007594621980791635	Citricoccus sp. CH26A ASM22441v2
G000425105	2632	2677837	0.00098288282669931	Agrococcus lahaulensis DSM 17612
G000321185	2631	4588940	0.0005733350185445876	Bacillus massilioanorexius AP8
G000160635	2631	2706954	0.0009719411560004344	Oribacterium sinus F0268
G000445445	2625	5383666	0.0004875859683717378	Sporomusa ovata DSM 2662 SOV1
G000718325	2623	4028666	0.0006510840064676496	Oerskovia turbata NRRL B-8019
G000426385	2622	3995323	0.0006562673405879825	Arsenicicoccus bolidensis DSM 15745
G000435075	2617	2634773	0.000993254447347077	Bacteroides sp. CAG:770 MGS770
G001428485	2617	3347721	0.0007817258367707464	Microbacterium sp. Root180 Root180
G000024765	2617	2582886	0.0010132077064183244	Halothiobacillus neapolitanus c2
G000013365	2616	5331656	0.0004906543107807405	Rhodopseudomonas palustris HaA2
G001274715	2614	6348994	0.00041171876993426044	Aneurinibacillus migulanus DSM 2895 ASM127471v1
G000156435	2614	8511919	0.00030709878700678424	Streptomyces ghanaensis ATCC 14672
G000300515	2612	4992479	0.0005231869778520851	Nitratireductor indicus C115
G000417695	2611	1213046	0.0021524328013941764	Chlamydia psittaci 10_1398_11
G000250875	2607	2376899	0.001096807226558638	Sutterella parvirubra YIT 11816
G000445125	2606	4857928	0.0005364426973804469	Novosphingobium lindaniclasticum LE124
G000160075	2603	2043439	0.0012738329844932978	Abiotrophia defectiva ATCC 49176
G000422385	2602	2809959	0.0009259921586044494	Microbacterium indicum DSM 19969
G000297495	2602	3139099	0.0008289002672422883	Janibacter hoylei PVAS-1
G000758965	2602	3042317	0.0008552691912118297	Corynebacterium freneyi DNF00450
G001012775	2601	6215362	0.00041847924545666045	Brevibacillus formosus DSM 9885
G001511815	2601	9336224	0.00027859228741726846	Streptomyces reticuli isolate TUE45
G001423135	2600	3953873	0.0006575830837257545	Nocardioides sp. Leaf307 Leaf307
G000420025	2597	4470560	0.0005809115636519809	Patulibacter americanus DSM 16676
G000702485	2596	4091649	0.0006344630245654014	Alicyclobacillus macrosporangiidus CPP55
G001591585	2592	5097246	0.0005085098894579543	Bacillus circulans NBRC 13626
G900115425	2588	2344887	0.0011036779171021886	Acidaminococcus fermentans pGA-4
G001552435	2587	3293902	0.0007853907007555173	Kribbia dieselivorans NBRC 106261
G000434195	2577	1264259	0.0020383481549271156	Clostridium sp. CAG:780 MGS780
G000285495	2576	3593561	0.0007168376994296187	Oceanobacillus massiliensis str. N'diop Ndiop
G000437535	2576	2448136	0.0010522291245257617	Prevotella stercorea CAG:629 MGS629
G001916695	2569	693014	0.003706995818266298	Firmicutes bacterium CAG:176_59_8 ASM191669v1
G000431195	2566	3485124	0.0007362722244603062	Prevotella sp. CAG:255 MGS255
G000763375	2566	3369357	0.0007615696407356062	Microbacterium profundi Shh49
G000434535	2566	1909369	0.0013438994767381266	Collinsella sp. CAG:166 MGS166
G001305055	2564	3294149	0.0007783497346355614	Clostridia bacterium UC5.1-1C12 ASM130505v1
G001434815	2560	2052598	0.0012471998900905096	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162 DSM 19284
G000239815	2560	8434788	0.0003035049606463138	Bradyrhizobium sp. STM 3843 ASM23981v2
G000786575	2560	2304821	0.0011107153223612594	Alistipes inops 627
G000014885	2559	5396476	0.00047419834721770283	Shewanella piezotolerans WP3
G000764165	2558	4356826	0.0005871246636886577	Cryobacterium roopkundense RuG17
G000426305	2558	3263520	0.0007838162474873755	Anaerovorax odorimutans DSM 5092
G000725165	2555	1808043	0.0014131301080781817	Gilliamella apicola SCGC AB-598-B02
G001704385	2555	4081835	0.0006259439688277454	Macellibacteroides sp. HH-ZS ASM170438v1
G000017305	2552	4956672	0.0005148615845470509	Kineococcus radiotolerans SRS30216 = ATCC BAA-149 SRS30216
G000012685	2551	9139763	0.00027911008195726736	Myxococcus xanthus DK 1622
G001262075	2547	2925783	0.0008705361949262813	Ottowia sp. oral taxon 894 W10237
G000427785	2546	6111684	0.00041657912941834034	Massilia alkalitolerans DSM 17462
G000331005	2543	10825282	0.00023491304891641622	Streptomyces turgidiscabies Car8
G000284295	2541	8773466	0.00028962328001271107	Actinoplanes missouriensis 431
G001311195	2540	2542116	0.0009991676225632505	Lactobacillus camelliae DSM 22697 = JCM 13995
G000494755	2538	9376071	0.00027068907647990293	Actinoplanes friuliensis DSM 7358
G001888055	2537	1750840	0.0014490187567110643	Rappaport israeli B08008
G001649715	2537	1935027	0.0013110928167927372	Aerococcus urinae AU3
G000828895	2533	2574013	0.000984066514038585	Comamonadaceae bacterium A1 ASM82889v1
G000828975	2532	3276549	0.0007727642711889858	Burkholderiales bacterium GJ-E10 ASM82897v1
G000013605	2520	4969784	0.0005070642909229053	Rhodoferax ferrireducens T118 DSM 15236
G000312045	2516	4188269	0.0006007255025883008	Noviherbaspirillum massiliense JC206
G000189535	2514	4535320	0.0005543159027367418	Pseudarthrobacter phenanthrenivorans Sphe3
G000472425	2512	8496279	0.00029565884077017713	Bradyrhizobium sp. Tv2a-2 ASM47242v1
G000435715	2502	2066053	0.0012110047515722006	Firmicutes bacterium CAG:145 MGS145
G000510425	2501	1829558	0.0013669968374875243	Eubacterium nodatum ATCC 33099
G000012665	2501	3730232	0.0006704676813667354	Desulfovibrio alaskensis G20
G000241055	2500	1842238	0.001357045072352215	Oenococcus kitaharae DSM 17330 ASM24105v1
G000701905	2498	3118301	0.0008010772532863248	Proteiniclasticum ruminis DSM 24773
G000014225	2496	5187005	0.0004812025436644075	Pseudoalteromonas atlantica T6c
G900128875	2487	2952521	0.000842331011362832	Bacillus coagulans DSM 1 = ATCC 7050 DSM 1 IMG-taxon 2582581263 annotated assembly
G000239695	2478	2205725	0.0011234401387298961	Actinomyces graevenitzii C83
G000763905	2477	4012851	0.0006172668758446302	Paracoccus halophilus JCM 14014
G000367925	2476	3657694	0.0006769292346489346	Acinetobacter bohemicus ANC 3994
G000380985	2475	4776693	0.0005181408978973529	Proteiniphilum acetatigenes DSM 18083
G000521505	2473	4764126	0.0005190878662738979	Advenella mimigardefordensis DPN7
G001542565	2472	4434904	0.0005573965073426617	Arthrobacter sp. ATCC 21022 ASM154256v1
G000814675	2471	4532748	0.0005451439171116506	Pseudoalteromonas distincta ATCC 700518
G900101605	2468	3400374	0.0007258025146645634	Butyrivibrio hungatei XBD2006
G000014825	2457	5505494	0.0004462814781016926	Rhodopseudomonas palustris BisA53
G000374045	2455	6107890	0.00040193913118933053	Segetibacter koreensis DSM 18137
G000159015	2451	1723843	0.0014218232170795137	Actinomyces coleocanis DSM 15436
G000620485	2451	5018507	0.0004883922648708072	Dyella japonica UNC79MFTsu3.2
G000799305	2447	6842168	0.0003576351822989438	Methylibium sp. CF059 ASM79930v1
G001916865	2445	2406810	0.0010158674760367458	Phascolarctobacterium succinatutens isolate 46_33
G000420325	2444	3947342	0.0006191508108494273	Spongiibacter tropicus DSM 19543
G000632455	2441	3345299	0.0007296806653157162	Acinetobacter sp. Ver3 AcinetoVer3_1.0
G000826105	2441	4723534	0.0005167740932954013	Pseudomonas sp. CB1 Pseudomonas massiliensis CB1
G000764535	2440	4061902	0.000600703808215954	Sphingomonas taxi ATCC 55669
G000816675	2439	4742562	0.0005142789909757638	Clostridium argentinense CDC 2741
G001190785	2437	3397304	0.0007173335091590272	[Clostridium] purinilyticum DSM 1384
G000741705	2434	2615078	0.0009307561762976095	Bifidobacterium psychraerophilum LMG 21775
G000739715	2433	2921973	0.0008326565645883792	Falsirhodobacter sp. alg1 ASM73971v2
G001311175	2433	2530740	0.0009613788852272458	Lactobacillus pantheris DSM 15945 = JCM 12539 = NBRC 106106 JCM 12539
G000708885	2432	3559280	0.0006832842597379246	Cellulomonas sp. HZM CelluHZM 1.0
G001412575	2430	2948795	0.0008240654233339381	Limnohabitans sp. 103DPR2 ASM141257v1
G000413315	2429	2711056	0.0008959608359251893	Propionibacterium sp. oral taxon 192 str. F0372
G000014565	2429	9702737	0.0002503417334716998	Rhodococcus jostii RHA1
G000744655	2429	9002860	0.0002698031514429859	Streptacidiphilus rugosus AM-16
G000737845	2424	1895239	0.0012789943642991727	Bifidobacterium bombi DSM 19703 BBOMBassembly
G000307855	2421	4223247	0.0005732556016733096	Bacillus azotoformans LMG 9581
G001424545	2421	4585682	0.0005279476422481977	Ramlibacter sp. Leaf400 Leaf400
G000255295	2417	10080619	0.00023976702224337614	Corallococcus coralloides DSM 2259
G000172975	2415	2576359	0.0009373693650613133	Dethiosulfovibrio peptidovorans DSM 11002
G000285595	2414	2986769	0.000808231235827076	Kurthia senegalensis type strain: JC8E
G000012745	2414	2909809	0.0008296077165202252	Thiobacillus denitrificans ATCC 25259
G000092865	2412	4123179	0.0005849855172428847	Cellulomonas flavigena DSM 20109
G900102515	2404	4194792	0.0005730915859475273	Butyrivibrio sp. INlla14 IMG-taxon 2593339224 annotated assembly
G000564855	2404	7529476	0.00031927852615507376	Actinokineospora spheciospongiae EG49
G001436225	2400	2444304	0.0009818745949767295	Lactobacillus sharpeae JCM 1186 = DSM 20505
G000775775	2399	2795381	0.0008582014401614664	bacterium endosymbiont of Mortierella elongata FMR23-6 ac_endosymbM.elongata_FMR23-6_01
G000380965	2399	5675308	0.0004227083358295268	Paenibacillus ginsengihumi DSM 21568
G001442535	2399	5765176	0.0004161191262851299	Lysobacter antibioticus ATCC 29479
G000165675	2397	1638971	0.001462502997307457	Leuconostoc fallax KCTC 3537
G001278115	2396	4533022	0.0005285657117922657	Flavobacterium akiainvivens IK-1
G001434665	2396	2173857	0.0011021884144173236	Lactobacillus tucceti DSM 20183
G000429565	2395	3670548	0.0006524911266655552	Arsenophonus nasoniae DSM 15247
G000435495	2390	1356933	0.0017613249880428878	Firmicutes bacterium CAG:552 MGS552
G000203835	2390	9054847	0.0002639470330089509	Streptomyces coelicolor A3(2)
G001981705	2389	1940894	0.001230876080816366	Lactobacillus sakei RI-394
G000014765	2388	2781824	0.0008584295771407537	Nitrosomonas eutropha C91
G900155405	2387	1360589	0.0017543872543435233	Negativicoccus massiliensis AT7
G000424265	2387	4254596	0.0005610403431959227	Butyrivibrio sp. WCD3002 ASM42426v1
G001012745	2387	1624754	0.001469145482946957	Lactobacillus jensenii IM3
G000739455	2384	2565321	0.0009293183971908389	Corynebacterium imitans DSM 44264
G000226565	2383	4134229	0.0005764073543095944	Glaciecola nitratireducens FR1064
G000023745	2381	3082007	0.0007725485373654246	Methylovorus glucosetrophus SIP3-4
G000633415	2379	3123278	0.0007616997270175757	Leucobacter sp. PH1c de novo
G001439635	2379	4782966	0.0004973901131640911	Bacillus cecembensis DSM 21993
G000612805	2378	4068163	0.0005845390167503121	Bacillus ndiopicus isolate FF3
G000786655	2372	3066141	0.0007736108678628934	Kocuria marina SO9-6
G000015725	2369	4643639	0.000510160242861256	Methylibium petroleiphilum PM1
G001598375	2368	4836455	0.0004896148108480281	Novosphingobium capsulatum NBRC 12533
G900110685	2364	2992995	0.0007898442864087645	Piscibacillus halophilus DSM 21633
G001484605	2357	5056151	0.0004661648752183232	Pseudarthrobacter sulfonivorans Ar51
G000015505	2350	5366143	0.0004379309310243875	Polaromonas naphthalenivorans CJ2
